script_id,imdb_id,title,year,gross (inflation-adjusted),link
2968,tt0166943,Music of the Heart,1999,25,http://www.imsdb.com/Movie Scripts/Music of the Heart Script.html
2969,tt0110604,Mute Witness,1995,2,http://www.imsdb.com/Movie Scripts/Mute Witness Script.html
6625,tt0359715,My Best Friend's Birthday,1987,,My_Best_Friend's_Birthday.pdf
1179,tt0119738,My Best Friend's Wedding,1997,240,film_20100519/all_imsdb_05_19_10/My-Best-Friend's-Wedding.html
7698,tt0259446,My Big Fat Greek Wedding,2002,360,MY BIG FAT GREEK WEDDING (2002) by Nia Vardalos [2000.06.26] [Scan].pdf
7149,tt1179891,My Bloody Valentine,2009,59,My Bloody Valentine (2009).pdf
7926,tt0100212,My Blue Heaven,1990,48,My Blue Heaven (1988.11.04).pdf
7219,tt0081207,My Bodyguard,1980,,My Bodyguard (1980).pdf
8253,tt0104952,My Cousin Vinny,1992,110,my-cousin-vinny-screenplay.pdf
1178,tt0102492,My Girl,1991,123,film_20100519/all_imsdb_05_19_10/My-Girl.html
4670,tt0110613,My Girl 2,1994,34,http://www.scifiscripts.com/msol/my_girl_2.html
8420,tt0102494,My Own Private Idaho,1991,13,My Own Private Idaho.pdf
4674,tt1909807,My Pure Joy,2011,,http://www.horrorlair.com/movies/My_Pure_Joy_script.html
2975,tt1655420,My Week with Marilyn,2011,16,http://www.imsdb.com/Movie Scripts/My Week with Marilyn Script.html
2976,tt0132347,Mystery Men,1999,50,http://www.imsdb.com/Movie Scripts/Mystery Men Script.html
4677,tt0024368,Mystery of the Wax Museum,1933,,http://www.aellea.com/script/qWAX.htm
7502,tt0327056,Mystic River,2003,129,Mystic River.pdf
7212,tt0102511,Naked Lunch,1991,5,Naked Lunch (1991) [1990-2-12] [1st] [Scan].pdf
7441,tt0100224,Narrow Margin,1990,22,Narrow Margin 4.24.89 Revised Pink.pdf
2980,tt0073440,Nashville,1975,,http://www.imsdb.com/Movie Scripts/Nashville Script.html
4684,tt0368891,National Treasure,2004,242,http://www.patriotresource.com/nationaltreasure/insights/030409.pdf
8055,tt0465234,National Treasure: Book of Secrets,2007,278,National%20Treasure%20-%20The%20Book%20of%20Secrets.pdf
1185,tt0110632,Natural Born Killers,1994,104,film_20100519/all_imsdb_05_19_10/Natural-Born-Killers.html
4685,tt0093605,Near Dark,1987,7,http://www.dailyscript.com/scripts/NearDark.pdf
4686,tt1821549,Nebraska,2013,18,http://www.paramountguilds.com/pdf/nebraska_screenplay.pdf
6554,tt0107665,Needful Things,1993,31,Needful Things.pdf
4688,tt0074958,Network,1976,,http://sfy.ru/sfy.html?script=network
2986,tt0151738,Never Been Kissed,1999,95,http://www.imsdb.com/Movie Scripts/Never Been Kissed Script.html
4690,tt1334260,Never Let Me Go,2010,2,http://moviecultists.com/wp-content/uploads/screenplays/never-let-me-go.pdf
4691,tt0111686,New Nightmare,1994,37,http://www.dailyscript.com/scripts/WesCravensNewNightmare.txt
1186,tt0363282,New York Minute,2004,19,film_20100519/all_imsdb_05_19_10/New-York-Minute.html
1188,tt0104990,Newsies,1992,5,film_20100519/all_imsdb_05_19_10/Newsies.html
1190,tt0435705,Next,2007,22,film_20100519/all_imsdb_05_19_10/Next.html
2996,tt0195945,Next Friday,2000,92,http://www.dailyscript.com/scripts/Next_Friday.html
6215,tt0981227,Nick and Norah's Infinite Playlist,2008,38,Nick And Norah's Infinite Playlist (2008) [2005-6-1] [Scan] [BL'05].pdf
2998,tt0113972,Nick of Time,1995,16,http://www.imsdb.com/Movie Scripts/Nick of Time Script.html
5452,tt2872718,Nightcrawler,2014,34,http://gointothestory.blcklst.com/wp-content/uploads/2014/12/NIGHTCRAWLER-Dan-Gilroy.pdf
3009,tt0875034,Nine,2009,22,http://www.imsdb.com/Movie Scripts/Nine Script.html
4710,tt0080319,Nine to Five,1980,333,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Nine_to_Five.pdf
3014,tt1186367,Ninja Assassin,2009,44,http://www.imsdb.com/Movie Scripts/Ninja Assassin Script.html
3016,tt0031725,Ninotchka,1939,45,http://www.dailyscript.com/scripts/Ninotchka.txt
4711,tt0113987,Nixon,1995,27,http://www.dailyscript.com/scripts/Nixon.txt
6150,tt0477348,No Country for Old Men,2007,93,NO COUNTRY FOR OLD MEN.pdf
8409,tt1781922,No Escape,2015,28,NO ESCAPE (2015) (aka THE COUP) by John Erick Dowdle & Drew Dowdle [2012.12.06] [Digital] (1).pdf
4716,tt1763264,No One Lives,2012,,http://www.joblo.com/scripts/no-one-lives-original-spec-script-september-2011.pdf
3019,tt1411238,No Strings Attached,2011,77,http://www.imsdb.com/Movie Scripts/No Strings Attached Script.html
7659,tt1959490,Noah,2014,107,NOAH by Aronofsky & Handel.pdf
7129,tt0079638,Norma Rae,1979,,"NORMA RAE by Irving Ravetch and Harriet Frank, Jr..pdf"
4344,tt0790721,Normal Adolescent Behavior,2007,,http://www.dailyscript.com/scripts/NAB-SHOOTING.pdf
7080,tt0053125,North by Northwest,1959,,NorthByNorthwest.pdf
4721,tt0058414,Nothing But a Man,1964,,http://www.aellea.com/emruf3/nbam.html
3020,tt0125439,Notting Hill,1999,198,http://www.imsdb.com/Movie Scripts/Notting Hill Script.html
4723,tt0114011,Now and Then,1995,54,http://www.frontiernet.net/~rcowart/nowthen_script.html
7681,tt1670345,Now You See Me,2013,126,NOW YOU SEE ME (2013) by Boaz Yakin & Edwart Ricourt [2009.05] [Scan] [Hit'10].pdf
4725,tt1266029,Nowhere Boy,2009,1,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Nowhere_Boy.pdf
7034,tt0107711,Nowhere to Run,1993,46,Nowhere to Run (AKA Pals) - Joe Eszterhas.pdf
3024,tt0171580,Nurse Betty,2000,40,http://www.dailyscript.com/scripts/nursebetty.html
4730,tt0190590,"O Brother, Where Art Thou?",2000,73,http://www.dailyscript.com/scripts/o_brother.html
3026,tt1483013,Oblivion,2013,95,http://www.imsdb.com/Movie Scripts/Oblivion Script.html
3027,tt1197628,Observe and Report,2009,27,http://www.imsdb.com/Movie Scripts/Observe and Report Script.html
3028,tt1198138,Obsessed,2009,79,http://www.imsdb.com/Movie Scripts/Obsessed Script.html
6509,tt0074991,Obsession,1976,,Obsession_011775.pdf
3029,tt0240772,Ocean's Eleven,2001,281,http://www.imsdb.com/Movie Scripts/Ocean's Eleven Script.html
3031,tt0349903,Ocean's Twelve,2004,176,http://www.imsdb.com/Movie Scripts/Ocean's Twelve Script.html
6234,tt0086034,Octopussy,1983,187,Octopussy8.19.82Draft.pdf
6919,tt2388715,Oculus,2013,29,Oculus (2014) [2011-12-15] [Digital].pdf
3033,tt0151804,Office Space,1999,18,http://www.imsdb.com/Movie Scripts/Office Space Script.html
8450,tt0079660,Old Boyfriends,1979,,OLD BOYFRIENDS (1979) 1977.12.12 draft by Paul Schrader and Leonard Schrader and Joan Tewkesbury.pdf
7940,tt0302886,Old School,2003,107,Old School.pdf
4744,tt0082846,On Golden Pond,1981,372,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-On_Golden_Pond.pdf
4745,tt0047296,On the Waterfront,1954,185,http://www.dailyscript.com/scripts/onthewaterfront.html
5937,tt0087843,Once Upon a Time in America,1984,13,https://www.dropbox.com/sh/jpxh25l44yke4np/AAAk9C7n82L7RRrUqm4yHVZxa/ONCE%20UPON%20A%20TIME%20IN%20AMERICA%20%281984%29%20Sergio%20Leone%20%26%20Others%20%5BEnglish%20Translation%20by%20David%20Mills%5D.pdf?dl=0
9051,tt1196956,One Chance,2013,,http://indiegroundfilms.files.wordpress.com/2014/01/one-chance.pdf
4748,tt0118531,One Eight Seven,1997,10,http://www.dailyscript.com/scripts/187.pdf
7890,tt0479968,One Missed Call,2008,32,One Missed Call (2008) [2006-5-23] [Scan].pdf
3040,tt1602613,Only God Forgives,2013,0,http://www.imsdb.com/Movie Scripts/Only God Forgives Script.html
4758,tt0110737,Only You,1994,41,http://www.awesomefilm.com/script/onlyyou.html
3042,tt0081283,Ordinary People,1980,177,http://www.imsdb.com/Movie Scripts/Ordinary People Script.html
1208,tt0054240,Orgy of the Dead,1965,,film_20100519/all_imsdb_05_19_10/Orgy-of-the-Dead.html
1211,tt1148204,Orphan,2009,48,film_20100519/all_imsdb_05_19_10/Orphan.html
6156,tt1204977,Ouija,2014,54,"Ouija (09.26.13, Juliet Snowden & Stiles White, 2014).pdf"
3047,tt0120780,Out of Sight,1998,69,http://www.imsdb.com/Movie Scripts/Out of Sight Script.html
9057,tt0114069,Outbreak,1995,135,http://indiegroundfilms.files.wordpress.com/2014/01/outbreak-dec-1993.pdf
7295,tt0804516,P2,2007,5,P2.pdf
6331,tt1663662,Pacific Rim,2013,109,Pacific_Rim.pdf
7706,tt1980209,Pain & Gain,2013,53,Pain & Gain - Christopher Markus & Stephen McFeely (revisions) Jerry Stahl [01.21.2011].pdf
7759,tt3332064,Pan,2015,36,Pan by Jason Fuchs.pdf
4157,tt0457430,Pan's Labyrinth,2006,49,http://www.dailyscript.com/scripts/PansLabyrinthEnglishScreenplay.pdf
3055,tt1188729,Pandorum,2009,11,http://www.imsdb.com/Movie Scripts/Pandorum Script.html
1215,tt0258000,Panic Room,2002,142,film_20100519/all_imsdb_05_19_10/Panic-Room.html
4765,tt0114084,Panther,1995,13,http://www.dailyscript.com/scripts/Panther.txt
3059,tt2006810,Papadopoulos & Sons,2012,,http://www.imsdb.com/Movie Scripts/Papadopoulos & Sons Script.html
7769,tt3622592,Paper Towns,2015,33,PAPER TOWNS (07.25.14)ScottNeustadter&MichaelH.Weber.pdf
3060,tt1623288,ParaNorman,2012,61,http://www.imsdb.com/Movie Scripts/ParaNorman Script.html
3062,tt1233334,Pariah,2011,0,http://www.imsdb.com/Movie Scripts/Pariah Script.html
7210,tt0070518,Pat Garrett & Billy the Kid,1973,,Pat Garret And Billy The Kid.pdf
3069,tt1092026,Paul,2011,41,http://www.imsdb.com/Movie Scripts/Paul Script.html
5456,tt1596345,Pawn Sacrifice,2014,2,http://gointothestory.blcklst.com/wp-content/uploads/2015/10/Pawn-Sacrifice.pdf
8533,tt3733778,Pay the Ghost,2015,,"Pay The Ghost (Dan Kay, 9-1-09).pdf"
7499,tt0120784,Payback,1999,139,Payback (August 1997).pdf
1219,tt0213149,Pearl Harbor,2001,305,film_20100519/all_imsdb_05_19_10/Pearl-Harbor.html
1221,tt0054167,Peeping Tom,1960,,film_20100519/all_imsdb_05_19_10/Peeping-Tom.html
1220,tt0091738,Peggy Sue Got Married,1986,97,film_20100519/all_imsdb_05_19_10/Peggy-Sue-Got-Married.html
7765,tt1716777,People Like Us,2012,13,People Like Us (aka Welcome To People).pdf
3076,tt0403407,Perfect Creature,2006,,http://www.imsdb.com/Movie Scripts/Perfect Creature Script.html
3082,tt0098084,Pet Sematary,1989,126,http://www.dailyscript.com/scripts/Pet-Sematary.html
1223,tt0105128,Pet Sematary II,1992,35,film_20100519/all_imsdb_05_19_10/Pet-Sematary-II.html
1225,tt0063426,Petulia,1968,,film_20100519/all_imsdb_05_19_10/Petulia.html
3087,tt0107818,Philadelphia,1993,162,http://www.imsdb.com/Movie Scripts/Philadelphia Script.html
7358,tt2431286,Philomena,2013,40,PHILOMENA - 2013.01.16 draft by Steve Coogan and Jeff Pope.pdf
3089,tt0183649,Phone Booth,2002,69,http://www.imsdb.com/Movie Scripts/Phone Booth Script.html
3091,tt0138704,Pi,1998,5,http://www.imsdb.com/Movie Scripts/Pi Script.html
3097,tt0910936,Pineapple Express,2008,105,http://www.imsdb.com/Movie Scripts/Pineapple Express Script.html
8352,tt0449088,Pirates of the Caribbean: At World's End,2007,390,PIRATES OF THE CARIBBEAN 3 AT WORLD'S END (2007) by Ted Elliot & Terry Rossio.pdf
8351,tt0383574,Pirates of the Caribbean: Dead Man's Chest,2006,561,PIRATES OF THE CARIBBEAN 2 DEAD MAN'S CHEST (2006) 2006.01.19 draft by Ted Elliot & Terry Rossio.pdf
8350,tt0325980,Pirates of the Caribbean: The Curse of the Black Pearl,2003,440,PIRATES OF THE CARIBBEAN 1 THE CURSE OF THE BLACK PEARL (2003) by Ted Elliott & Terry Rossio.pdf
3105,tt0134847,Pitch Black,2000,63,http://www.imsdb.com/Movie Scripts/Pitch Black Script.html
8655,tt1981677,Pitch Perfect,2012,71,https://indiegroundfilms.files.wordpress.com/2014/01/pitch-perfect-14dec2011-2nd-revised-blue-numbered.pdf
6029,tt2120120,Pixels,2015,81,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Pixels_62587.pdf
4791,tt0063442,Planet of the Apes,1968,172,http://www.scifiscripts.com/scripts/planetofapes67.txt
3110,tt0091763,Platoon,1986,323,http://www.imsdb.com/Movie Scripts/Platoon Script.html
6128,tt0067588,Play Misty for Me,1971,,Play Misty For Me (Jo Heims & Dean Riesner - Missing Title Page - Undated) [Scan] [Reduced].pdf
3113,tt0120789,Pleasantville,1998,75,http://www.imsdb.com/Movie Scripts/Pleasantville Script.html
5458,tt0878835,Please Give,2010,4,http://gointothestory.blcklst.com/wp-content/uploads/2014/11/Please-Give.pdf
8652,tt0114148,Pocahontas,1995,284,http://cbl.orcein.net/pocahontas/misc/script.htm
3116,tt0102685,Point Break,1991,89,http://www.imsdb.com/Movie Scripts/Point Break Script.html
8058,tt0107843,Point of No Return,1993,63,Point of No Return (1992.02.18).pdf
5523,tt0190641,Pokémon: The First Movie - Mewtwo Strikes Back,1998,158,http://www.scifiscripts.com/cartoon/pokemon.txt
6052,tt1921064,Pompeii,2014,24,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/POMPEII%2010-May-2011.pdf
4812,tt0256276,Possession,2002,15,http://www.dailyscript.com/scripts/Possession1.pdf
5344,tt0120791,Practical Magic,1998,86,http://www.awesomefilm.comscript/practicalmagic.html
3124,tt0929632,Precious,2009,55,http://www.imsdb.com/Movie Scripts/Precious Script.html
1244,tt0093773,Predator,1987,132,film_20100519/all_imsdb_05_19_10/Predator.html
7233,tt0100403,Predator 2,1990,63,PREDATOR 2 (1990) by Jim Thomas & John Thomas [1989.12.15] [2nd] [Scan].pdf
7231,tt1424381,Predators,2010,57,Predators - Mike Finch & Alex Litvak.pdf
1245,tt0100405,Pretty Woman,1990,366,film_20100519/all_imsdb_05_19_10/Pretty-Woman.html
3133,tt0414387,Pride & Prejudice,2005,52,http://www.imsdb.com/Movie Scripts/Pride and Prejudice Script.html
3135,tt0822847,Priest,2011,31,http://www.imsdb.com/Movie Scripts/Priest Script.html
8559,tt0117381,Primal Fear,1996,110,Primal Fear (1996) [1995-4-10] [Rev.] [Scan].pdf
6846,tt0093777,Prince of Darkness,1987,31,"Prince of Darkness (John Carpenter as Martin Quatermass, Revised Shooting Draft, 4-25-87).pdf"
7466,tt0473075,Prince of Persia: The Sands of Time,2010,100,Prince of Persia - The Sands of Time.pdf
9083,tt1392214,Prisoners,2013,65,https://indiegroundfilms.files.wordpress.com/2014/01/prisoners-may17-2013-pink-final-numbered.pdf
8308,tt0081375,Private Benjamin,1980,225,Private Benjamin (11-20-79).pdf
6154,tt0081383,Prom Night,1980,,Prom Night (1980).pdf
6649,tt1446714,Prometheus,2012,137,PARADISE (aka PROMETHEUS) By Damon Lindelof [FINAL Draft].pdf
5460,tt2091473,Promised Land,2012,8,http://gointothestory.blcklst.com/wp-content/uploads/2014/07/Promised-Land.pdf
1251,tt0054215,Psycho,1960,545,film_20100519/all_imsdb_05_19_10/Psycho.html
8268,tt0086154,Psycho II,1983,88,Psycho 2 (1983) [1982-7-19] [Scan].pdf
4829,tt1152836,Public Enemies,2009,112,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Public_Enemies.html
1257,tt0110912,Pulp Fiction,1994,224,film_20100519/all_imsdb_05_19_10/Pulp-Fiction.html
1253,tt0272338,Punch-Drunk Love,2002,26,film_20100519/all_imsdb_05_19_10/Punch-Drunk-Love.html
1256,tt0087957,Purple Rain,1984,,film_20100519/all_imsdb_05_19_10/Purple-Rain.html
7682,tt0465580,Push,2009,36,Push - Bourla David.pdf
3161,tt0239860,Quantum Project,2000,,http://www.dailyscript.com/scripts/quantumproject.html
3162,tt0238546,Queen of the Damned,2002,45,http://www.imsdb.com/Movie Scripts/Queen of the Damned Script.html
4838,tt0180073,Quills,2000,11,http://www.dailyscript.com/scripts/Quills.txt
4840,tt0110932,Quiz Show,1994,51,http://www.awesomefilm.com/script/quizshow.pdf
4844,tt0935075,Rabbit Hole,2010,2,http://moviecultists.com/wp-content/uploads/screenplays/rabbit-hole.pdf
7237,tt0076590,Rabid,1977,,Rabid.pdf
3167,tt1084950,Rachel Getting Married,2008,15,http://www.imsdb.com/Movie Scripts/Rachel Getting Married Script.html
3169,tt0081398,Raging Bull,1980,,http://www.imsdb.com/Movie Scripts/Raging Bull Script.html
1034,tt0082971,Raiders of the Lost Ark,1981,9,film_20100519/all_imsdb_05_19_10/Indiana-Jones-and-the-Raiders-of-the-Lost-Ark.html
4851,tt0822849,Rails & Ties,2007,,http://www.dailyscript.com/scripts/rails-and-ties.pdf
6145,tt0093822,Raising Arizona,1987,50,RAISING ARIZONA by Ethan & Joel Coen.pdf
3174,tt0102753,Rambling Rose,1991,12,http://www.imsdb.com/Movie Scripts/Rambling Rose Script.html
1264,tt0089880,Rambo: First Blood Part II,1985,367,film_20100519/all_imsdb_05_19_10/Rambo-First-Blood-II-The-Mission.html
6466,tt1640548,Rampart,2011,1,Rampart_(2011)_(Ellroy_&_Moverman)_2010-21-10_Shoot._Rev._2010-22-09_112p_Digital.pdf
8516,tt0117438,Ransom,1996,267,"Ransom (Richard Price, 11-3-95).pdf"
4853,tt0382932,Ratatouille,2007,260,http://replay.waybackmachine.org/20090306065218/http://disneystudiosawards.movies.go.com/ratatouille_script.pdf
8115,tt0129332,Ravenous,1999,3,ravenous.pdf
1267,tt0089886,Real Genius,1985,31,film_20100519/all_imsdb_05_19_10/Real-Genius.html
3182,tt0047396,Rear Window,1954,30,http://www.imsdb.com/Movie Scripts/Rear Window Script.html
4288,tt2304953,Reasonable Doubt,2014,,http://www.simplyscripts.com/scripts/exclusive/REASONABLE_DOUBT-P.DOWLING-02.29.pdf
6313,tt0289765,Red Dragon,2002,139,Red Dragon (2002) [2001-4-23] [Scan].pdf
8417,tt0095963,Red Heat,1988,74,Red Heat (1987.08.17).pdf
8490,tt1748179,Red Lights,2012,,Red Lights (2012) (Cortes) [2010-10] [Unspec.] [125p] [Digital].pdf
1269,tt0199753,Red Planet,2000,28,film_20100519/all_imsdb_05_19_10/Red-Planet.html
3189,tt1486185,Red Riding Hood,2011,41,http://www.imsdb.com/Movie Scripts/Red Riding Hood Script.html
8054,tt0105226,Red Rock West,1993,5,Red Rock West (1992).pdf
7647,tt1012804,Redbelt,2008,2,REDBELT by David Mamet (2007-04-02) (Scan).pdf
3190,tt0184858,Reindeer Games,2000,37,http://www.imsdb.com/Movie Scripts/Reindeer Games Script.html
5461,tt3704050,Remember,2015,,http://gointothestory.blcklst.com/wp-content/uploads/2015/10/Remember.pdf
3194,tt1403981,Remember Me,2010,21,http://www.imsdb.com/Movie Scripts/Remember Me Script.html
4863,tt0294870,Rent,2005,39,http://www.awesomefilm.comscript/rent.txt
1273,tt0087995,Repo Man,1984,,film_20100519/all_imsdb_05_19_10/Repo-Man.html
4866,tt0180093,Requiem for a Dream,2000,5,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Requiem_for_a_Dream.HTM
3202,tt0105236,Reservoir Dogs,1992,5,http://www.imsdb.com/Movie Scripts/Reservoir Dogs Script.html
3204,tt0120804,Resident Evil,2002,59,http://www.dailyscript.com/scripts/resevil.html
6054,tt1855325,Resident Evil: Retribution,2012,46,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/RE5%20Script%20%28Aug%202012%29.pdf
4871,tt0122459,Return to Me,2000,52,http://www.scifiscripts.com/msol/return_to_me.html
7426,tt0100485,Revenge,1990,32,Revenge.pdf
3209,tt0959337,Revolutionary Road,2008,27,http://www.imsdb.com/Movie Scripts/Revolutionary Road Script.html
6731,tt0102789,Ricochet,1991,45,Ricochet (1990.11.07).pdf
7252,tt1411250,Riddick,2013,44,Unt. Chronicles Of Riddick (2012) (aka ...Dead Man Stalking) [2009-10-18] [Scan].pdf
3212,tt1446192,Rise of the Guardians,2012,112,http://www.imsdb.com/Movie Scripts/Rise of the Guardians Script.html
3213,tt1318514,Rise of the Planet of the Apes,2011,194,http://www.imsdb.com/Movie Scripts/Rise of the Planet of the Apes Script.html
7544,tt0086200,Risky Business,1983,175,Risky Business.pdf
3216,tt0120801,RKO 281,1999,,http://www.dailyscript.com/scripts/RKO218.html
1283,tt0102798,Robin Hood: Prince of Thieves,1991,343,film_20100519/all_imsdb_05_19_10/Robin-Hood-Prince-of-Thieves.html
8199,tt1336608,Rock of Ages,2012,42,"ROCK OF AGES (2012) by Chris D'Arienzo (Rev. - Michael Arndt, Allan Loeb, & Jordan Roberts) [2010.12.08] [Digital].pdf"
1285,tt1032755,RocknRolla,2008,6,film_20100519/all_imsdb_05_19_10/RocknRolla.html
1284,tt0075148,Rocky,1976,477,film_20100519/all_imsdb_05_19_10/Rocky.html
7878,tt0479143,Rocky Balboa,2006,93,ROCKY BALBOA [10-6-2005] [Scan].pdf
7875,tt0079817,Rocky II,1979,,Rocky ll [10-25-1978] [Scan].pdf
7876,tt0084602,Rocky III,1982,47,Rocky III [2-26-1981] [Scan].pdf
7877,tt0100507,Rocky V,1990,84,Rocky V [11-6-1989] [Scan].pdf
8446,tt0076637,Rolling Thunder,1977,,ROLLING THUNDER (1977) by Paul Schrader.pdf
1286,tt1645131,Romeo & Juliet,2013,1,film_20100519/all_imsdb_05_19_10/Romeo-&-Juliet.html
4888,tt0117509,Romeo + Juliet,1996,91,http://www.awesomefilm.com/script/romeo+juliet.txt
1287,tt0122690,Ronin,1998,77,film_20100519/all_imsdb_05_19_10/Ronin.html
5462,tt3170832,Room,2015,10,http://gointothestory.blcklst.com/wp-content/uploads/2015/11/Room.pdf
1292,tt0041827,Roughshod,1949,,film_20100519/all_imsdb_05_19_10/Roughshod.html
8526,tt0128442,Rounders,1998,42,ROUNDERS (1998) by David Levien and Brian Koppelman.pdf
7545,tt2199571,Run All Night,2015,27,RUN ALL NIGHT - 2012.01.03 draft by Brad Ingelsby.pdf
3242,tt0163187,Runaway Bride,1999,260,http://www.imsdb.com/Movie Scripts/Runaway Bride Script.html
8210,tt2364841,Runner Runner,2013,20,"Runner, Runner (aka Rounders 2).pdf"
6372,tt0091875,Running Scared,1986,90,Running%20Scared.pdf
3244,tt1979320,Rush,2013,28,http://www.imsdb.com/Movie Scripts/Rush Script.html
3248,tt0120812,Rush Hour,1998,261,http://www.dailyscript.com/scripts/rush_hour.html
3250,tt0266915,Rush Hour 2,2001,347,http://www.imsdb.com/Movie Scripts/Rush Hour 2 Script.html
1291,tt0128445,Rushmore,1998,31,film_20100519/all_imsdb_05_19_10/Rushmore.html
3254,tt2053425,Rust and Bone,2012,2,http://www.imsdb.com/Movie Scripts/Rust and Bone Script.html
1297,tt1231277,S. Darko,2009,,film_20100519/all_imsdb_05_19_10/S.-Darko.html
3345,tt0258153,S1m0ne,2002,14,http://www.imsdb.com/Movie Scripts/Simone Script.html
7977,tt1742334,Sabotage,2014,11,Sabotage (2014) [David Ayer Draft][2012-08].pdf
7522,tt1599348,Safe House,2012,137,"SAFE HOUSE (2012) by David Guggenheim [2010.01.30] [Digital] [Black'10, Hit'10].pdf"
9111,tt1862079,Safety Not Guaranteed,2012,4,https://indiegroundfilms.files.wordpress.com/2014/01/safety-not-guaranteed.pdf
6058,tt0944835,Salt,2010,130,https://wikileaks.org/sony/docs/03_03/Mktrsch/Market%20Research/Scripts/Released/Salt%20up%20to%204th%20yellow.pdf
4906,tt0047443,Salt of the Earth,1954,,http://www.aellea.com/script/salt.txt
7930,tt2126355,San Andreas,2015,159,San Andreas 3D.pdf
4912,tt0486569,Sasquatch Mountain,2006,,http://www.scifiscripts.com/scripts/DevilOnTheMountain2nd.pdf
1295,tt0206275,Save the Last Dance,2001,139,film_20100519/all_imsdb_05_19_10/Save-the-Last-Dance.html
3265,tt2140373,Saving Mr. Banks,2013,89,http://www.imsdb.com/Movie Scripts/Saving Mr. Banks Script.html
3270,tt0120815,Saving Private Ryan,1998,400,http://www.moviescriptsandscreenplays.com/BenandMatt/savingprivateryan.txt
3271,tt0387564,Saw,2004,77,http://www.imsdb.com/Movie Scripts/Saw Script.html
7344,tt0890870,Saw IV,2007,80,SAW IV (2007) (aka SAW 4) by Patrick Melton & Marcus Dunstan [2006.11.20] [Digital].pdf
4914,tt0098258,Say Anything...,1989,45,http://www.moviescriptsandscreenplays.com/johncusack/scripts/sayanything.txt
6613,tt0081455,Scanners,1981,,Scanners.pdf
1305,tt0086250,Scarface,1983,1,film_20100519/all_imsdb_05_19_10/Scarface.html
4918,tt0257106,Scary Movie 2,2001,109,http://www.dailyscript.com/scripts/Scary+Movie+2.txt
9116,tt0108052,Schindler's List,1993,201,http://indiegroundfilms.files.wordpress.com/2014/01/schindlers-list-numbered.pdf
8216,tt0332379,School of Rock,2003,117,School of Rock - 2002-06-07 - DRaft.pdf
7058,tt0267913,Scooby-Doo,2002,229,Scooby-Doo (2000.03.17) [S].pdf
3280,tt0446029,Scott Pilgrim vs. the World,2010,34,http://www.imsdb.com/Movie Scripts/Scott Pilgrim vs the World Script.html
4920,tt0117571,Scream,1996,202,http://www.dailyscript.com/scripts/Scream.txt
6992,tt0120082,Scream 2,1997,191,Scream 2.pdf
3285,tt0134084,Scream 3,2000,143,http://www.imsdb.com/Movie Scripts/Scream 3 Script.html
3288,tt0114369,Se7en,1995,200,http://www.imsdb.com/Movie Scripts/Se7en Script.html
4923,tt0098273,Sea of Love,1989,128,http://www.pages.drexel.edu/~ina22/splaylib/Screenplay-Sea_of_Love.pdf
8613,tt0814343,Séance,2006,,Séance (2006) [2006-3-18] [Digital].pdf
6576,tt0108065,Searching for Bobby Fischer,1993,15,Searching for Bobby Fischer.pdf
6083,tt0479997,Season of the Witch,2011,27,Season of the Witch (2).pdf
7362,tt2837296,Second Coming,2014,,SECOND COMING by Debbie Tucker Green.pdf
4928,tt1028576,Secretariat,2010,65,http://screenplayexplorer.com/wp-content/scripts/Secretariat.pdf
6962,tt1307068,Seeking a Friend for the End of the World,2012,7,seekingafriendattheendoftheworld-lorenescafaria-1.7.11.pdf
7132,tt0081480,Seems Like Old Times,1980,,Seems Like Old Times.pdf
8094,tt2140379,Self/less,2015,12,Selfless 06-27-11.pdf - Adobe Acrobat Pro.pdf
7709,tt1020072,Selma,2014,55,"SELMA (2014) by Paul Webb & Ava DuVernay [2014.02.02] [Digital] [Black'07, Brit'07].pdf"
1307,tt0839980,Semi-Pro,2008,40,film_20100519/all_imsdb_05_19_10/Semi-Pro.html
3293,tt0114388,Sense and Sensibility,1995,85,http://www.imsdb.com/Movie Scripts/Sense and Sensibility Script.html
7808,tt0240890,Serendipity,2001,76,Serendipity (1999.11.01).pdf
3294,tt0379786,Serenity,2005,34,http://www.imsdb.com/Movie Scripts/Serenity Script.html
1310,tt0111127,Serial Mom,1994,16,film_20100519/all_imsdb_05_19_10/Serial-Mom.html
7454,tt0070666,Serpico,1973,,Serpico [1973.06.18].pdf
4938,tt0221928,Seven Days to Live,2000,,http://www.horrorlair.com/scripts/sevendaystolive_1st.html
7973,tt1931533,Seven Psychopaths,2012,16,Seven Psychopaths by Martin McDonagh [UNDATED][Digital].pdf
8431,tt0047478,Seven Samurai,1954,,Seven Samurai (Akira Kurosawa & Shinobu Hashimoto & Hideo Oguni) (Translated by Donald Richie).pdf
